2024-03-27 22:04:29,309 INFO    StreamThr :64817 [internal.py:wandb_internal():86] W&B internal server running at pid: 64817, started at: 2024-03-27 22:04:29.308288
2024-03-27 22:04:29,310 DEBUG   HandlerThread:64817 [handler.py:handle_request():146] handle_request: status
2024-03-27 22:04:29,314 INFO    WriterThread:64817 [datastore.py:open_for_write():87] open: /Users/emmagraham/Documents/GitHub/propagation/CLtargetprop/wandb/run-20240327_220429-m9vs1hz2/run-m9vs1hz2.wandb
2024-03-27 22:04:29,314 DEBUG   SenderThread:64817 [sender.py:send():382] send: header
2024-03-27 22:04:29,339 DEBUG   SenderThread:64817 [sender.py:send():382] send: run
2024-03-27 22:04:29,780 INFO    SenderThread:64817 [dir_watcher.py:__init__():211] watching files in: /Users/emmagraham/Documents/GitHub/propagation/CLtargetprop/wandb/run-20240327_220429-m9vs1hz2/files
2024-03-27 22:04:29,780 INFO    SenderThread:64817 [sender.py:_start_run_threads():1136] run started: m9vs1hz2 with start time 1711591469.308636
2024-03-27 22:04:29,787 DEBUG   HandlerThread:64817 [handler.py:handle_request():146] handle_request: check_version
2024-03-27 22:04:29,787 DEBUG   SenderThread:64817 [sender.py:send_request():409] send_request: check_version
2024-03-27 22:04:30,051 DEBUG   HandlerThread:64817 [handler.py:handle_request():146] handle_request: run_start
2024-03-27 22:04:30,052 DEBUG   HandlerThread:64817 [system_info.py:__init__():27] System info init
2024-03-27 22:04:30,052 DEBUG   HandlerThread:64817 [system_info.py:__init__():42] System info init done
2024-03-27 22:04:30,052 INFO    HandlerThread:64817 [system_monitor.py:start():194] Starting system monitor
2024-03-27 22:04:30,052 INFO    SystemMonitor:64817 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-03-27 22:04:30,052 INFO    HandlerThread:64817 [system_monitor.py:probe():214] Collecting system info
2024-03-27 22:04:30,053 INFO    SystemMonitor:64817 [interfaces.py:start():190] Started cpu monitoring
2024-03-27 22:04:30,054 DEBUG   HandlerThread:64817 [system_info.py:probe():151] Probing system
2024-03-27 22:04:30,054 INFO    SystemMonitor:64817 [interfaces.py:start():190] Started disk monitoring
2024-03-27 22:04:30,056 INFO    SystemMonitor:64817 [interfaces.py:start():190] Started gpuapple monitoring
2024-03-27 22:04:30,059 INFO    SystemMonitor:64817 [interfaces.py:start():190] Started memory monitoring
2024-03-27 22:04:30,060 INFO    SystemMonitor:64817 [interfaces.py:start():190] Started network monitoring
2024-03-27 22:04:30,062 DEBUG   HandlerThread:64817 [system_info.py:_probe_git():136] Probing git
